segment_id,video_id,wrist,obj_label,start_frame,end_frame,start_time,end_time,duration_frames,duration_sec,speed_mean,speed_max,path_len,dist_center_mean,dist_center_min,inside_ratio,dx_end_start,dy_end_start
619fe8d7-220f-55bb-8d70-b663813b678c,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2428,2434,242.8,243.4,7,0.5999999999999943,2.4564614804516425,5.0,14.738768882709854,86.02099189432207,81.63591643120385,1.0,0.0,-5.0
ef53e129-5344-5324-adb0-2b5f7dbf4860,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2471,2515,247.1,251.5,64,4.400000000000006,6.613374574936779,128.3160161476345,416.6425982210172,151.58095468623833,136.46040233800426,0.140625,-123.0,-31.0
4d539b01-b396-5d39-8e49-95d70bb03784,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2518,2562,251.8,256.2,63,4.399999999999977,15.119083320985911,105.01904589168576,937.3831659011266,188.36162911936898,139.00831809643623,1.0,73.0,11.0
05c3de4e-f89c-53d8-a50a-538a756bb10f,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2566,2570,256.6,257.0,6,0.39999999999997726,5.532465217876082,9.055385138137417,27.66232608938041,98.81307858136877,94.89467845985885,1.0,2.0,7.0
ca952df6-9325-5656-9863-c3a346c46b7f,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2613,2620,261.3,262.0,10,0.6999999999999886,5.912380602922095,12.529964086141668,53.211425426298845,135.67011303131136,122.35016346535872,1.0,-2.0,7.0
6b9ffb93-b97d-5466-bbc1-9c69bf54f2f1,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2632,2641,263.2,264.1,12,0.9000000000000341,11.954979527953117,57.201398584300364,131.5047748074843,86.04013546243065,45.23415641138895,1.0,87.0,-58.0
318fd584-e037-5301-8534-14c34bbd20cc,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2648,2653,264.8,265.3,5,0.5,1.516123775561495,2.23606797749979,6.06449510224598,81.28987076318724,75.03374240966527,1.0,-5.0,-1.0
6af402b2-d88f-5c53-ac76-1df0977a6089,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2732,2768,273.2,276.8,37,3.6000000000000227,1.508674157171328,5.656854249492381,54.31226965816781,65.08452516239488,41.037330566205206,1.0,-5.0,-8.0
8ad735c8-1c8b-5915-a8d5-2831396cccfc,8fd81b62-2711-49f6-90fc-217325011071,Right,person,3347,3349,334.7,334.9,3,0.19999999999998863,0.5,1.0,1.0,102.58406729692133,102.16838506235673,0.0,0.0,1.0
b109d8c7-1b43-58bb-890c-e15bbfbc7bae,8fd81b62-2711-49f6-90fc-217325011071,Right,person,3751,3757,375.1,375.7,5,0.5999999999999659,91.77489558945513,312.1698255757593,367.0995823578205,296.3883342172966,249.96327855307067,1.0,290.0,71.0
52e885a4-a365-5a5a-91d0-723a86adbccc,8fd81b62-2711-49f6-90fc-217325011071,Right,person,4242,4267,424.2,426.7,28,2.5,31.246700087253117,274.11676344215067,843.6609023558342,119.74166573668337,43.54595273960601,0.8214285714285714,-112.0,166.0
